===== POD:caldera-proxy-5d66b8cc4f-tf7rk =====

===== POD:free5gc-free5gc-amf-amf-66c9bd568-lg8kc =====
Defaulted container "amf" out of: amf, wait-nrf (init)
2026-04-07T20:43:55Z[36m [INFO][AMF][App] [0mamf
2026-04-07T20:43:55Z[36m [INFO][AMF][App] [0mAMF version:  
	free5GC version: v3.0.6
	build time:      2021-11-16T15:25:18Z
	commit hash:     b3e99f97
	commit time:     2021-09-24T09:44:32Z
	go version:      go1.14.4 linux/amd64
2026-04-07T20:43:55Z[36m [INFO][AMF][Init] [0mAMF Log level is set to [info] level
2026-04-07T20:43:55Z[36m [INFO][LIB][NAS] [0mset log level : info
2026-04-07T20:43:55Z[36m [INFO][LIB][NAS] [0mset report call : false
2026-04-07T20:43:55Z[36m [INFO][LIB][NGAP] [0mset log level : info
2026-04-07T20:43:55Z[36m [INFO][LIB][NGAP] [0mset report call : false
2026-04-07T20:43:55Z[36m [INFO][LIB][FSM] [0mset log level : info
2026-04-07T20:43:55Z[36m [INFO][LIB][FSM] [0mset report call : false
2026-04-07T20:43:55Z[36m [INFO][LIB][Aper] [0mset log level : info
2026-04-07T20:43:55Z[36m [INFO][LIB][Aper] [0mset report call : false
2026-04-07T20:43:55Z[36m [INFO][LIB][Path] [0mset log level : info
2026-04-07T20:43:55Z[36m [INFO][LIB][Path] [0mset report call : false
2026-04-07T20:43:55Z[36m [INFO][LIB][OAPI] [0mset log level : info
2026-04-07T20:43:55Z[36m [INFO][LIB][OAPI] [0mset report call : false
2026-04-07T20:43:55Z[36m [INFO][AMF][CFG] [0mconfig version [1.0.2]
2026-04-07T20:43:55Z[36m [INFO][AMF][Init] [0mServer started
2026-04-07T20:43:56Z[36m [INFO][AMF][Util] [0mamfconfig Info: Version[1.0.2] Description[AMF initial local configuration]
2026-04-07T20:43:56Z[36m [INFO][AMF][NGAP] [0mListen on 10.100.50.249:38412

===== POD:free5gc-free5gc-ausf-ausf-74b8f64bb4-ckn9r =====
Defaulted container "ausf" out of: ausf, wait-nrf (init)
ausf
2026-04-08T10:09:56Z[36m [INFO][AUSF][App] [0mAUSF version:  
	free5GC version: v3.0.6
	build time:      2021-11-16T15:25:37Z
	commit hash:     55f03975
	commit time:     2021-09-09T01:37:56Z
	go version:      go1.14.4 linux/amd64
2026-04-08T10:09:56Z[36m [INFO][AUSF][Init] [0mAUSF Log level is set to [info] level
2026-04-08T10:09:56Z[36m [INFO][LIB][Path] [0mset log level : info
2026-04-08T10:09:56Z[36m [INFO][LIB][Path] [0mset report call : false
2026-04-08T10:09:56Z[36m [INFO][LIB][OAPI] [0mset log level : info
2026-04-08T10:09:56Z[36m [INFO][LIB][OAPI] [0mset report call : false
2026-04-08T10:09:56Z[36m [INFO][AUSF][CFG] [0mconfig version [1.0.0]
2026-04-08T10:09:56Z[36m [INFO][AUSF][Init] [0mServer started
2026-04-08T10:09:56Z[36m [INFO][AUSF][Init] [0mausfconfig Info: Version[1.0.0] Description[AUSF initial local configuration]
ausf context =  &{{{0 0} {<nil>} map[] 0} {{0 0} {<nil>} map[] 0} 6d119ace-4e3a-4c30-a76f-257ee745d236 ausfGroup001 80 ausf-nausf 0.0.0.0 http://ausf-nausf:80 http http://nrf-nnrf:8000 map[nausf-auth:{6d119ace-4e3a-4c30-a76f-257ee745d236 nausf-auth 0xc000451e60 http REGISTERED   0xc000451e40  [] <nil> [] [] <nil> 0 0 0 <nil> <nil> }] [{208 93} {123 45}]  0xc00048ec80}

===== POD:free5gc-free5gc-ausf-ausf-74b8f64bb4-l6kvk =====
Defaulted container "ausf" out of: ausf, wait-nrf (init)
Error from server: Get "https://192.168.61.12:10250/containerLogs/free5gc/free5gc-free5gc-ausf-ausf-74b8f64bb4-l6kvk/ausf?tailLines=200": dial tcp 192.168.61.12:10250: connect: connection refused

===== POD:free5gc-free5gc-nrf-nrf-76f6d8d9c8-fsstf =====
Defaulted container "nrf" out of: nrf, wait-mongo (init)
2026-04-09T15:02:48Z[36m [INFO][NRF][GIN] [0m| 200 |       10.0.2.15 | GET     | / |
{"t":{"$date":"2026-04-09T14:59:20.762+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:52832","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"f2188f84-d4dd-4d1b-b7a0-fe1f7b7a9648"}},"connectionId":30455,"connectionCount":17}}
{"t":{"$date":"2026-04-09T14:59:20.827+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30454","msg":"Connection ended","attr":{"remote":"10.0.2.15:52830","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"98b75106-1f6b-463f-a979-9df502c07cab"}},"connectionId":30454,"connectionCount":16}}
{"t":{"$date":"2026-04-09T14:59:20.830+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30455","msg":"Connection ended","attr":{"remote":"10.0.2.15:52832","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"f2188f84-d4dd-4d1b-b7a0-fe1f7b7a9648"}},"connectionId":30455,"connectionCount":15}}
{"t":{"$date":"2026-04-09T14:59:22.532+00:00"},"s":"I",  "c":"WTCHKPT",  "id":22430,   "ctx":"Checkpointer","msg":"WiredTiger message","attr":{"message":{"ts_sec":1775746762,"ts_usec":518693,"thread":"1:0x7f304a6c66c0","session_name":"WT_SESSION.checkpoint","category":"WT_VERB_CHECKPOINT_PROGRESS","log_id":1000000,"category_id":7,"verbose_level":"INFO","verbose_level_id":0,"msg":"saving checkpoint snapshot min: 2567, snapshot max: 2567 snapshot count: 0, oldest timestamp: (0, 0) , meta checkpoint timestamp: (0, 0) base write gen: 252240"}}}
{"t":{"$date":"2026-04-09T14:59:30.748+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:38242","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"2a85c347-59a6-40c5-9d4a-aba943001294"}},"connectionId":30456,"connectionCount":16}}
{"t":{"$date":"2026-04-09T14:59:30.792+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:38254","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"5773bb34-1dd8-440f-9eff-8d605770b2a8"}},"connectionId":30457,"connectionCount":17}}
{"t":{"$date":"2026-04-09T14:59:30.795+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30456","msg":"Connection ended","attr":{"remote":"10.0.2.15:38242","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"2a85c347-59a6-40c5-9d4a-aba943001294"}},"connectionId":30456,"connectionCount":16}}
{"t":{"$date":"2026-04-09T14:59:30.799+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30457","msg":"Connection ended","attr":{"remote":"10.0.2.15:38254","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"5773bb34-1dd8-440f-9eff-8d605770b2a8"}},"connectionId":30457,"connectionCount":15}}
{"t":{"$date":"2026-04-09T14:59:40.761+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:44540","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"7a1da694-b350-4b2a-b487-2e7e9fc7a0cc"}},"connectionId":30458,"connectionCount":16}}
{"t":{"$date":"2026-04-09T14:59:40.789+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:44544","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"c3de132c-bd17-4742-aedc-2bfd5e53977d"}},"connectionId":30459,"connectionCount":17}}
{"t":{"$date":"2026-04-09T14:59:40.793+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30459","msg":"Connection ended","attr":{"remote":"10.0.2.15:44544","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"c3de132c-bd17-4742-aedc-2bfd5e53977d"}},"connectionId":30459,"connectionCount":16}}
{"t":{"$date":"2026-04-09T14:59:40.801+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30458","msg":"Connection ended","attr":{"remote":"10.0.2.15:44540","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"7a1da694-b350-4b2a-b487-2e7e9fc7a0cc"}},"connectionId":30458,"connectionCount":15}}
{"t":{"$date":"2026-04-09T14:59:50.730+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:37316","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"27710fce-4a12-48c1-9c09-d32e490d1db2"}},"connectionId":30460,"connectionCount":16}}
{"t":{"$date":"2026-04-09T14:59:50.788+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:37318","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"15507737-0c6a-4702-940f-57b7763ef485"}},"connectionId":30461,"connectionCount":17}}
{"t":{"$date":"2026-04-09T14:59:50.789+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30461","msg":"Connection ended","attr":{"remote":"10.0.2.15:37318","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"15507737-0c6a-4702-940f-57b7763ef485"}},"connectionId":30461,"connectionCount":16}}
{"t":{"$date":"2026-04-09T14:59:50.808+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30460","msg":"Connection ended","attr":{"remote":"10.0.2.15:37316","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"27710fce-4a12-48c1-9c09-d32e490d1db2"}},"connectionId":30460,"connectionCount":15}}
{"t":{"$date":"2026-04-09T15:00:00.730+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:47326","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"86095ea1-1153-434d-ad01-b36ce45a2a09"}},"connectionId":30462,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:00:00.736+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:47336","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"7aac6bbf-c2a7-4cb0-b003-f2745f9e4d49"}},"connectionId":30463,"connectionCount":17}}
{"t":{"$date":"2026-04-09T15:00:00.741+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30463","msg":"Connection ended","attr":{"remote":"10.0.2.15:47336","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"7aac6bbf-c2a7-4cb0-b003-f2745f9e4d49"}},"connectionId":30463,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:00:00.744+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30462","msg":"Connection ended","attr":{"remote":"10.0.2.15:47326","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"86095ea1-1153-434d-ad01-b36ce45a2a09"}},"connectionId":30462,"connectionCount":15}}
{"t":{"$date":"2026-04-09T15:00:10.751+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:60956","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"3cf1466f-6f3e-4c6f-b039-0b34a75f3332"}},"connectionId":30464,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:00:10.766+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30464","msg":"Connection ended","attr":{"remote":"10.0.2.15:60956","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"3cf1466f-6f3e-4c6f-b039-0b34a75f3332"}},"connectionId":30464,"connectionCount":15}}
{"t":{"$date":"2026-04-09T15:00:10.775+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:60968","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"2be2e89f-19a5-4a3d-b6ac-d5bc190e577e"}},"connectionId":30465,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:00:10.888+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30465","msg":"Connection ended","attr":{"remote":"10.0.2.15:60968","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"2be2e89f-19a5-4a3d-b6ac-d5bc190e577e"}},"connectionId":30465,"connectionCount":15}}
{"t":{"$date":"2026-04-09T15:00:20.737+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:50964","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"45a05b3c-4dda-428a-8106-64e19c4047ba"}},"connectionId":30466,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:00:20.746+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:50972","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"5342d03d-d3c5-4361-80fa-6edb4a162e48"}},"connectionId":30467,"connectionCount":17}}
{"t":{"$date":"2026-04-09T15:00:20.749+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30467","msg":"Connection ended","attr":{"remote":"10.0.2.15:50972","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"5342d03d-d3c5-4361-80fa-6edb4a162e48"}},"connectionId":30467,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:00:20.752+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30466","msg":"Connection ended","attr":{"remote":"10.0.2.15:50964","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"45a05b3c-4dda-428a-8106-64e19c4047ba"}},"connectionId":30466,"connectionCount":15}}
{"t":{"$date":"2026-04-09T15:00:22.673+00:00"},"s":"I",  "c":"WTCHKPT",  "id":22430,   "ctx":"Checkpointer","msg":"WiredTiger message","attr":{"message":{"ts_sec":1775746822,"ts_usec":673202,"thread":"1:0x7f304a6c66c0","session_name":"WT_SESSION.checkpoint","category":"WT_VERB_CHECKPOINT_PROGRESS","log_id":1000000,"category_id":7,"verbose_level":"INFO","verbose_level_id":0,"msg":"saving checkpoint snapshot min: 2568, snapshot max: 2568 snapshot count: 0, oldest timestamp: (0, 0) , meta checkpoint timestamp: (0, 0) base write gen: 252240"}}}
{"t":{"$date":"2026-04-09T15:00:30.727+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:34748","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"5edf1862-9de7-4c5c-9cfd-431606217278"}},"connectionId":30468,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:00:30.728+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:34756","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"90feefea-c716-4cc7-b486-8e186bf9a71a"}},"connectionId":30469,"connectionCount":17}}
{"t":{"$date":"2026-04-09T15:00:30.730+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30469","msg":"Connection ended","attr":{"remote":"10.0.2.15:34756","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"90feefea-c716-4cc7-b486-8e186bf9a71a"}},"connectionId":30469,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:00:30.732+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30468","msg":"Connection ended","attr":{"remote":"10.0.2.15:34748","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"5edf1862-9de7-4c5c-9cfd-431606217278"}},"connectionId":30468,"connectionCount":15}}
{"t":{"$date":"2026-04-09T15:00:40.788+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:39250","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"8d8e0158-d17d-46c7-94b0-3ec9059dc5a3"}},"connectionId":30470,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:00:40.804+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:39242","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"4f266f24-1b78-4459-82b3-b301d7c6501b"}},"connectionId":30471,"connectionCount":17}}
{"t":{"$date":"2026-04-09T15:00:40.811+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30471","msg":"Connection ended","attr":{"remote":"10.0.2.15:39242","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"4f266f24-1b78-4459-82b3-b301d7c6501b"}},"connectionId":30471,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:00:40.976+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30470","msg":"Connection ended","attr":{"remote":"10.0.2.15:39250","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"8d8e0158-d17d-46c7-94b0-3ec9059dc5a3"}},"connectionId":30470,"connectionCount":15}}
{"t":{"$date":"2026-04-09T15:00:50.733+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:60436","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"52e00c22-1e43-4f8d-af76-ac00300b384f"}},"connectionId":30472,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:00:50.739+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:60448","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"91180449-c8e0-48e4-ac09-b62b989815d0"}},"connectionId":30473,"connectionCount":17}}
{"t":{"$date":"2026-04-09T15:00:50.745+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30473","msg":"Connection ended","attr":{"remote":"10.0.2.15:60448","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"91180449-c8e0-48e4-ac09-b62b989815d0"}},"connectionId":30473,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:00:50.748+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30472","msg":"Connection ended","attr":{"remote":"10.0.2.15:60436","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"52e00c22-1e43-4f8d-af76-ac00300b384f"}},"connectionId":30472,"connectionCount":15}}
{"t":{"$date":"2026-04-09T15:01:00.730+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:37268","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"50333845-ec83-4bb6-ba5b-c6d08b21fc33"}},"connectionId":30474,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:01:00.745+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:37282","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"4334199b-c00e-4027-bda9-055ba1b958d8"}},"connectionId":30475,"connectionCount":17}}
{"t":{"$date":"2026-04-09T15:01:00.746+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30475","msg":"Connection ended","attr":{"remote":"10.0.2.15:37282","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"4334199b-c00e-4027-bda9-055ba1b958d8"}},"connectionId":30475,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:01:00.747+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30474","msg":"Connection ended","attr":{"remote":"10.0.2.15:37268","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"50333845-ec83-4bb6-ba5b-c6d08b21fc33"}},"connectionId":30474,"connectionCount":15}}
{"t":{"$date":"2026-04-09T15:01:10.726+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:44356","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"9a37d418-ac15-45a7-9fae-a6e60417e9eb"}},"connectionId":30476,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:01:10.734+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:44364","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"1ae152c1-7647-457e-9393-97df7858b045"}},"connectionId":30477,"connectionCount":17}}
{"t":{"$date":"2026-04-09T15:01:10.735+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30477","msg":"Connection ended","attr":{"remote":"10.0.2.15:44364","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"1ae152c1-7647-457e-9393-97df7858b045"}},"connectionId":30477,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:01:10.737+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30476","msg":"Connection ended","attr":{"remote":"10.0.2.15:44356","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"9a37d418-ac15-45a7-9fae-a6e60417e9eb"}},"connectionId":30476,"connectionCount":15}}
{"t":{"$date":"2026-04-09T15:01:20.731+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:34216","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"2b4231b0-43ce-401f-a7aa-0f745cc00115"}},"connectionId":30478,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:01:20.739+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:34230","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"43619b30-fb12-4296-afb7-64ce971752a1"}},"connectionId":30479,"connectionCount":17}}
{"t":{"$date":"2026-04-09T15:01:20.756+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30478","msg":"Connection ended","attr":{"remote":"10.0.2.15:34216","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"2b4231b0-43ce-401f-a7aa-0f745cc00115"}},"connectionId":30478,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:01:20.758+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30479","msg":"Connection ended","attr":{"remote":"10.0.2.15:34230","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"43619b30-fb12-4296-afb7-64ce971752a1"}},"connectionId":30479,"connectionCount":15}}
{"t":{"$date":"2026-04-09T15:01:22.776+00:00"},"s":"I",  "c":"WTCHKPT",  "id":22430,   "ctx":"Checkpointer","msg":"WiredTiger message","attr":{"message":{"ts_sec":1775746882,"ts_usec":776117,"thread":"1:0x7f304a6c66c0","session_name":"WT_SESSION.checkpoint","category":"WT_VERB_CHECKPOINT_PROGRESS","log_id":1000000,"category_id":7,"verbose_level":"INFO","verbose_level_id":0,"msg":"saving checkpoint snapshot min: 2569, snapshot max: 2569 snapshot count: 0, oldest timestamp: (0, 0) , meta checkpoint timestamp: (0, 0) base write gen: 252240"}}}
{"t":{"$date":"2026-04-09T15:01:30.740+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:40930","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"82f253e3-b24c-4203-8cff-e471ea4b3788"}},"connectionId":30480,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:01:30.744+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:40946","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"c002bbce-2abd-48d5-9585-10693c69d1a8"}},"connectionId":30481,"connectionCount":17}}
{"t":{"$date":"2026-04-09T15:01:30.745+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30480","msg":"Connection ended","attr":{"remote":"10.0.2.15:40930","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"82f253e3-b24c-4203-8cff-e471ea4b3788"}},"connectionId":30480,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:01:30.749+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30481","msg":"Connection ended","attr":{"remote":"10.0.2.15:40946","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"c002bbce-2abd-48d5-9585-10693c69d1a8"}},"connectionId":30481,"connectionCount":15}}
{"t":{"$date":"2026-04-09T15:01:40.736+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:39700","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"eb017de3-a119-469b-a0e7-aa58a6eb530f"}},"connectionId":30482,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:01:40.737+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:39716","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"2d2db951-7585-4261-a504-94e00e149f7f"}},"connectionId":30483,"connectionCount":17}}
{"t":{"$date":"2026-04-09T15:01:40.813+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30483","msg":"Connection ended","attr":{"remote":"10.0.2.15:39716","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"2d2db951-7585-4261-a504-94e00e149f7f"}},"connectionId":30483,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:01:40.816+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30482","msg":"Connection ended","attr":{"remote":"10.0.2.15:39700","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"eb017de3-a119-469b-a0e7-aa58a6eb530f"}},"connectionId":30482,"connectionCount":15}}
{"t":{"$date":"2026-04-09T15:01:50.780+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:57814","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"64e24b0b-4800-4d1b-89f6-d4e87225e81b"}},"connectionId":30484,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:01:50.784+00:00"},"s":"I",  "c":"NETWORK",  "id":22943,   "ctx":"listener","msg":"Connection accepted","attr":{"remote":"10.0.2.15:57828","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"db9e68b7-3166-41d9-89c6-183735e20cad"}},"connectionId":30485,"connectionCount":17}}
{"t":{"$date":"2026-04-09T15:01:50.786+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30484","msg":"Connection ended","attr":{"remote":"10.0.2.15:57814","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"64e24b0b-4800-4d1b-89f6-d4e87225e81b"}},"connectionId":30484,"connectionCount":16}}
{"t":{"$date":"2026-04-09T15:01:50.796+00:00"},"s":"I",  "c":"NETWORK",  "id":22944,   "ctx":"conn30485","msg":"Connection ended","attr":{"remote":"10.0.2.15:57828","isLoadBalanced":false,"uuid":{"uuid":{"$uuid":"db9e68b7-3166-41d9-89c6-183735e20cad"}},"connectionId":30485,"connectionCount":15}}
